分析報告開始,分析報告結束,廣告組合名稱,廣告組合投遞,曝光次數,觸及人數,貼文留言數,訊息對話開始次數,潛在顧客,每次成果成本,成果指標,"花費金額 (TWD)",廣告組合預算,廣告組合預算類型,點擊次數（全部）,CTR（全部）,頻率,開始,結束時間
2023-06-22,2026-07-22,"30-65 / 竹北湖口 / 三代同堂 退休規劃",not_delivering,6089,2768,,,2,1350,actions:leadgen.other,2700,2700,總經費,288,4.729841,2.199783,2023-09-08,2023-09-30
2023-06-22,2026-07-22,竹北_老投資客,inactive,5726,2421,3,5,,628.8,actions:onsite_conversion.messaging_conversation_started_7d,3144,6000,總經費,169,2.95145,2.365138,2023-09-11,2023-11-03
2023-06-22,2026-07-22,"35-65/ 竹北、桃園 / 投資客、店面",inactive,1760,1148,,1,,1081,actions:onsite_conversion.messaging_conversation_started_7d,1081,12000,總經費,44,2.5,1.533101,2023-09-14,2023-10-07
2023-06-22,2026-07-22,"35-65/ 竹北、桃園 / 投資客、店面",inactive,1622,1404,2,,,4.40666667,actions:post_engagement,661,1000,總經費,149,9.18619,1.155271,2023-09-14,2023-09-22
2023-06-22,2026-07-22,"35-65/ 竹北、桃園 / 各類型店面",inactive,11726,6633,2,9,,611.22222222,actions:onsite_conversion.messaging_conversation_started_7d,5501,6000,總經費,319,2.72045,1.767828,2023-09-19,2023-11-03
2023-06-22,2026-07-22,"30-65 / 竹北湖口 / 工業產業",inactive,4989,2248,2,,2,1104.5,actions:leadgen.other,2209,3000,總經費,199,3.988775,2.219306,2023-09-19,2023-09-30
2023-06-22,2026-07-22,新竹/竹北/頭份/591+房地產,not_delivering,3813,2071,3,12,,267.58333333,actions:onsite_conversion.messaging_conversation_started_7d,3211,3300,總經費,134,3.514293,1.84114,2023-10-03,2023-11-07
2023-06-22,2026-07-22,新竹/竹北/頭份/591+房地產,not_delivering,27741,15117,3,4,,5.47686497,actions:post_engagement,5800,5800,總經費,1040,3.748964,1.835086,2023-10-11,2023-11-07
2023-06-22,2026-07-22,新竹/竹北/頭份/591+房地產,inactive,2710,2104,,3,,666.66666667,actions:onsite_conversion.messaging_conversation_started_7d,2000,6000,總經費,89,3.284133,1.288023,2023-11-08,2023-11-18
2023-06-22,2026-07-22,新竹/竹北/頭份/科技家庭小孩,inactive,858,725,,1,,856,actions:onsite_conversion.messaging_conversation_started_7d,856,2000,總經費,26,3.030303,1.183448,2023-11-10,2023-11-20
2023-06-22,2026-07-22,新竹/竹北/頭份/醫美百貨,inactive,2160,1436,1,1,,1160,actions:onsite_conversion.messaging_conversation_started_7d,1160,1162,總經費,82,3.796296,1.504178,2023-11-14,2023-11-20
2023-06-22,2026-07-22,"30-55 / 新莊+林口+竹北+竹科 / 年輕人興趣",inactive,4084,2463,,,5,430,actions:leadgen.other,2150,4000,總經費,81,1.98335,1.65814,2023-11-30,2023-12-09
2023-06-22,2026-07-22,"30-65 / 竹東竹北中壢雙北 / 精品骨董鑑賞保養",not_delivering,75134,33886,,13,,5.18525703,actions:link_click,5346,5347,總經費,1937,2.578061,2.217258,2024-02-20,2024-03-07
2023-06-22,2026-07-22,"30-65 / 竹東竹北中壢雙北 / 精品骨董鑑賞保養",not_delivering,10912,7659,,3,,5.43902439,actions:link_click,892,3000,總經費,357,3.271628,1.424729,2024-03-08,2024-03-18
2023-06-22,2026-07-22,"30-55 / 青埔竹北 /科技業 股票 AI",not_delivering,2388,1292,3,4,10,180,actions:leadgen.other,1800,1800,總經費,134,5.61139,1.848297,2024-06-04,2024-06-09
2023-06-22,2026-07-22,"30-55 / 青埔竹北 /科技業 股票 AI (0702調",inactive,8328,3907,2,3,23,185.56521739,actions:leadgen.other,4268,6500,總經費,408,4.899135,2.131559,2024-06-10,2024-07-09
2023-06-22,2026-07-22,"27-55 / 竹科竹北 / 投資置產 政治",inactive,29420,10812,7,12,,310.83333333,actions:onsite_conversion.messaging_conversation_started_7d,3730,200,每日,878,2.984364,2.721051,2025-10-13,進行中
2023-06-22,2026-07-22,"27-55 / 竹北東區 / 在地職業",inactive,9823,4726,3,5,,350.6,actions:onsite_conversion.messaging_conversation_started_7d,1753,200,每日,277,2.819912,2.078502,2025-11-11,進行中
2023-06-22,2026-07-22,35-60/竹東竹北/品味生活/收藏,inactive,42759,12650,,,19,572.21052632,actions:leadgen.other,10872,300,每日,1510,3.53142,3.380158,2026-01-16,進行中
2023-06-22,2026-07-22,"28-50 / 東區竹北 / 教育生活相關",inactive,9094,6467,1,,3,715,actions:leadgen.other,2145,300,每日,264,2.903013,1.406216,2026-01-12,進行中
2023-06-22,2026-07-22,"30-60 / 竹北 / 醫材銷售(0120+興趣)",inactive,11177,6729,1,,2,1038.5,actions:leadgen.other,2077,350,每日,365,3.265635,1.661019,2026-01-16,進行中
2023-06-22,2026-07-22,"30-55 / 竹北關埔 / 工程師旅遊攝影",inactive,2197,1430,,,,,,711,250,每日,54,2.457897,1.536364,2026-03-27,進行中
