分析報告開始,分析報告結束,廣告組合名稱,廣告組合投遞,曝光次數,觸及人數,貼文留言數,訊息對話開始次數,潛在顧客,每次成果成本,成果指標,"花費金額 (TWD)",廣告組合預算,廣告組合預算類型,點擊次數（全部）,CTR（全部）,頻率,開始,結束時間
2023-06-29,2026-07-29,33-60/后里豐原/純買房興趣,inactive,14793,4275,,3,,847.33333333,actions:onsite_conversion.messaging_conversation_started_7d,2542,3000,總經費,448,3.028459,3.460351,2026-05-11,2026-05-22
2023-06-29,2026-07-29,30-55/后里豐原豐洲/科技製造業/換屋_0601調區(1510),inactive,5157,2723,,,,,,1152,5600,總經費,113,2.191196,1.893867,2026-05-29,2026-06-23
2023-06-29,2026-07-29,28-55/豐原+8K/1%+股票興趣,inactive,36178,12984,12,4,12,629.83333333,actions:leadgen.other,7558,250,每日,1114,3.079219,2.786352,2026-06-24,進行中
2023-06-29,2026-07-29,35-64/豐原后科/在地產業/自營商/旅遊_0720調區,inactive,26686,9355,,13,,409.92307692,actions:onsite_conversion.messaging_conversation_started_7d,5329,200,每日,775,2.904145,2.852592,2026-06-25,2026-07-23
2023-06-29,2026-07-29,28-55/豐原+8K/1%+體育興趣,inactive,5267,2605,1,,,,,1254,250,每日,118,2.240365,2.021881,2026-07-03,進行中
2023-06-29,2026-07-29,38-56/豐原潭子/精密機械/工具機業主,active,17850,8303,3,1,9,438.11111111,actions:leadgen.other,3943,250,每日,497,2.784314,2.149825,2026-07-13,進行中
2023-06-29,2026-07-29,28-55/豐原后里/新婚成家/育兒,inactive,5221,2497,1,2,,415.5,actions:onsite_conversion.messaging_conversation_started_7d,831,125,每日,181,3.466769,2.090909,2026-07-22,進行中
2023-06-29,2026-07-29,28-55/豐原+8K/1%+科技興趣,active,3889,2322,,,2,565,actions:leadgen.other,1130,250,每日,102,2.622782,1.674849,2026-07-24,進行中
2023-06-29,2026-07-29,30-65/豐原后科三義/傳產/成家/果農/木雕(0925二調),inactive,13537,5383,2,4,,625,actions:onsite_conversion.messaging_conversation_started_7d,2500,2500,總經費,482,3.560612,2.514769,2024-09-08,2024-09-30
2023-06-29,2026-07-29,32-55/潭子豐原后里/成家/公務員/自營商,not_delivering,2620,1454,1,4,,177.5,actions:onsite_conversion.messaging_conversation_started_7d,710,710,總經費,117,4.465649,1.801926,2024-10-07,2024-10-12
2023-06-29,2026-07-29,"38-65/豐原愛買 南陽路/有錢主婦貴婦2 (副本)",not_delivering,9502,3206,1,7,,199.57142857,actions:onsite_conversion.messaging_conversation_started_7d,1397,1400,總經費,644,6.777521,2.963818,2024-12-25,2025-01-04
