分析報告開始,分析報告結束,廣告組合名稱,廣告組合投遞,曝光次數,觸及人數,貼文留言數,訊息對話開始次數,潛在顧客,每次成果成本,成果指標,"花費金額 (TWD)",廣告組合預算,廣告組合預算類型,點擊次數（全部）,CTR（全部）,頻率,開始,結束時間
2023-06-30,2026-07-30,28-55/南區北區太原/年輕人興趣,inactive,12304,6492,,,7,519.71428571,actions:leadgen.other,3638,200,每日,370,3.007152,1.895256,2026-07-03,進行中
2023-06-30,2026-07-30,南區區域再行銷,not_delivering,3327,1438,,,5,210,actions:leadgen.other,1050,1050,總經費,122,3.666967,2.31363,2024-10-18,2024-11-04
2023-06-30,2026-07-30,30-55/南屯西南區/新婚/親子教育/精品(1127調)-1510,inactive,9383,3309,6,2,21,181.42857143,actions:leadgen.other,3810,8800,總經費,497,5.296813,2.8356,2024-11-05,2024-12-04
2023-06-30,2026-07-30,30-55/南屯西南區/新婚/親子教育/精品(1127調),inactive,2027,1175,,,,,,742,4800,總經費,53,2.614702,1.725106,2024-12-13,2025-01-04
2023-06-30,2026-07-30,30-55/南屯西南區/高收入頂客族/精品/珠寶(1225二調),not_delivering,13650,5760,1,1,17,223.52941176,actions:leadgen.other,3800,3800,總經費,388,2.842491,2.369792,2024-12-16,2025-01-04
2023-06-30,2026-07-30,35-60/中科南屯南區/企業主管/投資置產,inactive,5628,2444,,,,,,3281,7800,總經費,160,2.842928,2.302782,2025-03-13,2025-04-06
2023-06-30,2026-07-30,"30-65/嶺東 烏日 南區/創業者 加盟連鎖店",inactive,55155,15508,1,,25,639.56,actions:leadgen.other,15989,17200,總經費,1086,1.968996,3.556551,2025-04-03,2025-08-14
2023-06-30,2026-07-30,"30-65/嶺東 烏日 南區/餐飲相關",inactive,3128,1930,,,,,,1073,200,每日,70,2.237852,1.620725,2025-08-11,進行中
2023-06-30,2026-07-30,"30-60 / 南區大里中區 / 博弈興趣",inactive,1206,723,,,,,,771,250,每日,28,2.321725,1.66805,2025-08-18,進行中
2023-06-30,2026-07-30,"30-60 / 中科南屯南區 / 科技資安外食",inactive,1692,1258,,,,,,751,300,每日,30,1.77305,1.344992,2025-08-21,進行中
2023-06-30,2026-07-30,"30-60 / 南區南屯中區 / 行銷設計法律",inactive,2437,1684,,,1,1428,actions:leadgen.other,1428,200,每日,53,2.174805,1.44715,2025-09-05,進行中
2023-06-30,2026-07-30,28-60/西屯西區南區/3C興趣,inactive,1472,1190,,,,,,1244,300,每日,53,3.600543,1.236975,2025-09-11,進行中
2023-06-30,2026-07-30,35-60/西屯南屯南區/包租公/租賃管理族,inactive,78,60,,,,,,28,1000,總經費,2,2.564103,1.3,2026-01-05,2026-01-09
