分析報告開始,分析報告結束,廣告組合名稱,廣告組合投遞,曝光次數,觸及人數,貼文留言數,訊息對話開始次數,潛在顧客,每次成果成本,成果指標,"花費金額 (TWD)",廣告組合預算,廣告組合預算類型,點擊次數（全部）,CTR（全部）,頻率,開始,結束時間
2023-06-22,2026-07-22,32-60/南屯西屯烏日/精品化妝品/進口代理商/投資興趣,inactive,1309,1051,,,,,,897,2250,總經費,82,6.264324,1.24548,2025-12-23,2025-12-31
2023-06-22,2026-07-22,28-60/工業區烏日/傳產成家,inactive,1587,1029,,,,,,1083,3000,總經費,50,3.150599,1.542274,2026-04-24,2026-05-04
2023-06-22,2026-07-22,28-55/烏日彰化/公務員/傳產老闆,inactive,21727,7994,,,9,522.66666667,actions:leadgen.other,4704,300,每日,298,1.371565,2.717913,2026-06-18,進行中
2023-06-22,2026-07-22,28-55/南屯烏日/製造業/大車司機,inactive,8080,3913,,,2,945,actions:leadgen.other,1890,300,每日,133,1.64604,2.064912,2026-06-23,進行中
2023-06-22,2026-07-22,28-55/烏日+5/投資/置產客**,inactive,21666,10013,,1,10,381.9,actions:leadgen.other,3819,300,每日,592,2.732392,2.163787,2026-06-25,進行中
2023-06-22,2026-07-22,28-55/烏日+5/零售/批發/自營商,inactive,2319,1526,,,1,673,actions:leadgen.other,673,300,每日,46,1.983614,1.519659,2026-06-25,進行中
2023-06-22,2026-07-22,28-55/烏日彰化/投資/置產客,inactive,7548,3376,,,1,1121,actions:leadgen.other,1121,250,每日,98,1.298357,2.235782,2026-07-01,進行中
2023-06-22,2026-07-22,28-55/烏日+5/上班族,inactive,35986,15572,1,1,17,292.64705882,actions:leadgen.other,4975,250,每日,1110,3.084533,2.310943,2026-07-02,進行中
2023-06-22,2026-07-22,28-55/烏日南屯/教育/理財,inactive,7810,4068,1,,3,355.33333333,actions:leadgen.other,1066,300,每日,249,3.18822,1.919862,2026-07-03,進行中
2023-06-22,2026-07-22,28-60/烏日+5/科技投資,inactive,13512,6512,,,5,463.4,actions:leadgen.other,2317,250,每日,362,2.6791,2.074939,2026-07-08,進行中
2023-06-22,2026-07-22,28-55/烏日+5/旅遊通勤,inactive,4943,3751,,,,,,597,300,每日,121,2.447906,1.317782,2026-07-10,進行中
2023-06-22,2026-07-22,28-55/烏日+5/科技質感興趣,inactive,2029,1541,,,,,,422,250,每日,42,2.069985,1.316677,2026-07-10,進行中
2023-06-22,2026-07-22,30-65/烏日+5/591(曝光x),inactive,4,4,,,,,,0,300,每日,0,0,1,2026-07-17,進行中
2023-06-22,2026-07-22,33-60/南屯烏日/股票/AI興趣/黃金/美國品牌,inactive,4038,2131,3,1,3,767.33333333,actions:leadgen.other,2302,2700,總經費,90,2.228826,1.894885,2024-10-04,2024-10-10
2023-06-22,2026-07-22,33-65/南屯烏日彰化/名車/夜生活/精品-1510,inactive,21675,9696,2,,11,557.81818182,actions:leadgen.other,6136,7200,總經費,758,3.497116,2.235458,2025-01-15,2025-03-31
2023-06-22,2026-07-22,30-55/烏日彰化南投/投資置產/名車/寵物(0123三調),inactive,5340,3397,,,3,475,actions:leadgen.other,1425,6000,總經費,121,2.265918,1.571975,2025-02-05,2025-03-04
2023-06-22,2026-07-22,32-60/西屯南屯烏日/前端工程師/自由業,inactive,11362,5363,1,1,2,1150.5,actions:leadgen.other,2301,4800,總經費,147,1.293786,2.11859,2025-03-03,2025-04-26
2023-06-22,2026-07-22,35-65/烏日彰化/退休置產-1510,inactive,6659,3612,2,1,6,312.33333333,actions:leadgen.other,1874,6300,總經費,250,3.754317,1.843577,2025-03-04,2025-12-31
2023-06-22,2026-07-22,"30-65/嶺東 烏日 南區/創業者 加盟連鎖店",inactive,55155,15508,1,,25,639.56,actions:leadgen.other,15989,17200,總經費,1086,1.968996,3.556551,2025-04-03,2025-08-14
2023-06-22,2026-07-22,30-60/北屯西屯烏日/投資置產興趣,not_delivering,7795,2892,1,,3,506.66666667,actions:leadgen.other,1520,2860,總經費,112,1.436818,2.695367,2025-04-24,2025-04-30
2023-06-22,2026-07-22,"30-65/烏日 彰化 洲際/商業創業家",inactive,6895,3660,1,,3,1099.66666667,actions:leadgen.other,3299,6100,總經費,183,2.654097,1.88388,2025-04-25,2025-05-14
2023-06-22,2026-07-22,"30-65/烏日 桃園 新北/製造 工程 科學",inactive,11931,5361,2,,5,1055.4,actions:leadgen.other,5277,6600,總經費,279,2.338446,2.225518,2025-05-27,2025-06-15
2023-06-22,2026-07-22,"30-65/嶺東 烏日 南區/餐飲相關",inactive,3128,1930,,,,,,1073,200,每日,70,2.237852,1.620725,2025-08-11,進行中
2023-06-22,2026-07-22,"28-55 / 烏日大慶 / 商務 科技 房產",inactive,1402,1027,,,,,,949,200,每日,31,2.211127,1.365141,2025-09-12,進行中
2023-06-22,2026-07-22,30-60/西屯中科大里烏日/科技研發,inactive,3321,2265,1,,2,1019.5,actions:leadgen.other,2039,300,每日,114,3.432701,1.466225,2025-09-18,進行中
2023-06-22,2026-07-22,"30-65 / 龍富國美烏日 / 有錢自營商",inactive,5506,2876,1,,2,1284.5,actions:leadgen.other,2569,4700,總經費,47,0.853614,1.914465,2025-11-10,2025-12-04
2023-06-22,2026-07-22,"30-65 / 龍富國美烏日 / 再行銷",inactive,968,363,,,,,,719,1050,總經費,20,2.066116,2.666667,2025-11-28,2025-12-04
2023-06-22,2026-07-22,"30-55 / 烏日+南屯 / 幣圈(1214+水湳中科)",inactive,1540,807,,,,,,1079,1800,總經費,32,2.077922,1.908302,2025-12-11,2025-12-22
2023-06-22,2026-07-22,(1510)28-55/北屯中區烏日沙鹿/商務通勤族,inactive,1490,1061,,,,,,775,250,每日,98,6.577181,1.404336,2026-01-23,進行中
2023-06-22,2026-07-22,28-60/烏日+5/房產/投資,inactive,2828,1796,,,1,729,actions:leadgen.other,729,300,每日,68,2.404526,1.57461,2026-06-18,進行中
2023-06-22,2026-07-22,28-55/烏日彰化/新婚成家,inactive,2893,1711,,,,,,580,300,每日,58,2.004839,1.690824,2026-06-23,進行中
2023-06-22,2026-07-22,28-55/烏日南區/年輕人興趣,inactive,1883,1305,1,,,,,450,300,每日,45,2.389804,1.442912,2026-06-25,進行中
2023-06-22,2026-07-22,28-55/烏日南區/小家庭/上班族,inactive,1813,1136,1,,,,,535,300,每日,46,2.537231,1.595951,2026-06-26,進行中
2023-06-22,2026-07-22,28-55/烏日南區/房地產/父母,inactive,4594,2871,1,,,,,589,300,每日,96,2.089682,1.600139,2026-06-29,進行中
2023-06-22,2026-07-22,28-55/烏日彰化/頂客族,inactive,2251,1324,,,,,,525,300,每日,57,2.532208,1.700151,2026-07-01,進行中
2023-06-22,2026-07-22,28-55/烏日南屯/旅遊/貿易,inactive,3038,1799,,,1,885,actions:leadgen.other,885,300,每日,69,2.271231,1.688716,2026-07-03,進行中
2023-06-22,2026-07-22,28-60/烏日+5/汽車興趣,inactive,2364,1820,,,,,,476,300,每日,68,2.876481,1.298901,2026-07-08,進行中
2023-06-22,2026-07-22,28-55/烏日北彰化/通勤主管,active,1817,1382,,,,,,504,250,每日,43,2.366538,1.314761,2026-07-17,進行中
2023-06-22,2026-07-22,西屯南屯烏日/醫生律師高級受眾(0923調),inactive,1909,1183,,,,,,1258,3000,總經費,45,2.357255,1.613694,2023-09-21,2023-09-30
2023-06-22,2026-07-22,30-60/大里霧峰南區烏日/傳產老闆/自營商/工程師/醫護(1226二調),not_delivering,27946,6553,40,14,61,81.96721311,actions:leadgen.other,5000,5000,總經費,2052,7.342732,4.264612,2023-12-01,2024-01-01
2023-06-22,2026-07-22,28-60/南區南屯烏日/投資客,inactive,2976,1775,2,1,2,461,actions:leadgen.other,922,3500,總經費,126,4.233871,1.67662,2023-12-08,2024-01-04
2023-06-22,2026-07-22,30-60/大里霧峰南區烏日/傳產老闆/自營商/工程師/醫護(1226調),not_delivering,13497,5155,6,4,17,176.47058824,actions:leadgen.other,3000,3000,總經費,768,5.690153,2.618235,2023-12-11,2024-01-04
2023-06-22,2026-07-22,30-60/大里霧峰南區烏日/傳產老闆/自營商/工程師/醫護(1510)1226二調,inactive,27847,9765,18,1,44,117.25,actions:leadgen.other,5159,10000,總經費,1579,5.67027,2.851715,2023-12-12,2024-01-04
2023-06-22,2026-07-22,30-60/大里霧峰南區烏日/傳產老闆/自營商/工程師/醫護(0109三調),not_delivering,35635,9081,61,18,82,60.97560976,actions:leadgen.other,5000,5000,總經費,2606,7.313035,3.924127,2024-01-02,2024-01-31
2023-06-22,2026-07-22,30-60/大里霧峰南區烏日/傳產老闆/自營商/工程師/醫護(0119三調),inactive,22225,5704,28,7,19,204.42105263,actions:leadgen.other,3884,4300,總經費,1065,4.791901,3.896389,2024-01-05,2024-01-25
2023-06-22,2026-07-22,30-60/大里霧峰南區烏日/傳產老闆/自營商/工程師/醫護(0205四調),not_delivering,40073,11231,33,19,59,84.74576271,actions:leadgen.other,5000,5000,總經費,2258,5.634717,3.568071,2024-02-01,2024-02-29
2023-06-22,2026-07-22,32-60/西屯中科烏日/偏年長置產客LI(精簡興趣,inactive,6824,4407,3,,5,371.8,actions:leadgen.other,1859,4200,總經費,263,3.854045,1.548446,2024-02-01,2024-02-15
